x,y,Actual,Predicted,p_ADM,p_PanIN_LG,p_PanIN_HG,p_Other,Conf,Refined,Tuned
9630,17048,ADM,PanIN_LG,0.2937636971473694,0.549945592880249,0.1039718240499496,0.0523188784718513,0.549945592880249,ADM,ADM
23428,13128,ADM,ADM,0.526045560836792,0.2372583150863647,0.1046707332134246,0.1320253759622573,0.526045560836792,ADM,ADM
25476,10824,ADM,PanIN_LG,0.3188466429710388,0.5277568697929382,0.0942066013813018,0.059189885854721,0.5277568697929382,PanIN_LG,ADM
10654,26264,ADM,ADM,0.3877082467079162,0.2903030514717102,0.1324187517166137,0.1895699501037597,0.3877082467079162,ADM,ADM
25732,6728,ADM,ADM,0.381104052066803,0.2755849063396454,0.1018608957529068,0.2414501309394836,0.381104052066803,PanIN_LG,ADM
25732,7752,ADM,ADM,0.4426144361495971,0.4096735715866089,0.1066302508115768,0.0410817489027977,0.4426144361495971,ADM,ADM
20612,13896,ADM,ADM,0.4106804728507995,0.301254391670227,0.1091503202915191,0.1789148449897766,0.4106804728507995,ADM,ADM
23940,9288,ADM,ADM,0.405634343624115,0.2828637361526489,0.1306701600551605,0.1808317452669143,0.405634343624115,ADM,ADM
24708,12360,ADM,ADM,0.484613686800003,0.349711149930954,0.0987821072340011,0.0668930560350418,0.484613686800003,ADM,ADM
11422,21656,ADM,ADM,0.4446985125541687,0.3414286077022552,0.0956396982073783,0.1182331442832946,0.4446985125541687,ADM,ADM
24452,7752,ADM,PanIN_LG,0.3129277229309082,0.4892972111701965,0.1232410222291946,0.07453403621912,0.4892972111701965,PanIN_LG,ADM
